,household_key,revenue,recency,frequency,recency_cluster,frequency_cluster,revenue_cluster,rfm_score,segment,received_campA_18,redeemed_campA_18,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,MEAT_spend
210,1557,388.19000000000017,2,12,3,1,1,5,Mid-value,1,0,73.63,9.37,35.970000000000006,147.04,17.560000000000002,4.09
211,503,501.6100000000004,2,17,3,1,1,5,Mid-value,1,0,297.18000000000006,5.34,90.69,,31.329999999999995,3.35
212,1619,312.52,1,16,3,1,1,5,Mid-value,1,0,105.67999999999996,2.59,100.58,39.75,18.2,34.96
213,781,400.1800000000002,0,10,3,1,1,5,Mid-value,0,0,255.9099999999999,19.74,22.23,,31.869999999999997,17.84
214,1749,534.6000000000001,0,11,3,1,1,5,Mid-value,1,0,286.09,29.569999999999997,6.99,114.0,38.93,50.92
215,1458,336.49000000000007,2,14,3,1,1,5,Mid-value,1,0,149.73999999999998,,13.239999999999998,65.75999999999999,59.52,2.55
216,1621,565.1300000000001,3,21,3,1,1,5,Mid-value,1,0,349.47000000000014,50.98,17.46,,40.81,42.279999999999994
217,1180,267.5399999999999,1,14,3,1,1,5,Mid-value,0,0,203.52999999999983,,2.37,33.5,13.17,
218,908,585.57,1,14,3,1,1,5,Mid-value,1,1,238.90999999999994,39.519999999999996,38.81,19.0,47.550000000000004,170.48000000000002
219,1690,261.74,4,10,3,1,1,5,Mid-value,0,0,140.91000000000003,,21.21,,12.85,67.93
220,2023,339.42000000000013,0,16,3,1,1,5,Mid-value,0,0,90.08999999999997,,,,40.400000000000006,57.050000000000004
221,2370,535.6600000000002,3,15,3,1,1,5,Mid-value,1,1,247.29000000000002,29.210000000000008,30.619999999999997,53.879999999999995,7.03,80.04
222,621,399.66000000000014,0,20,3,1,1,5,Mid-value,1,0,206.02000000000015,69.31,10.98,,14.219999999999999,56.72
223,553,573.0,0,17,3,1,1,5,Mid-value,1,0,282.7700000000001,31.939999999999998,2.76,,173.78000000000003,2.98
224,1305,338.7900000000001,0,17,3,1,1,5,Mid-value,1,0,228.56999999999994,,1.0,,37.77,17.42
225,1556,455.7300000000001,1,13,3,1,1,5,Mid-value,1,0,290.70999999999987,,17.21,,52.699999999999996,53.21
226,1488,597.8800000000002,0,11,3,1,1,5,Mid-value,1,1,214.9699999999999,58.17,24.389999999999997,65.0,166.47000000000003,7.28
227,2082,356.28000000000014,1,15,3,1,1,5,Mid-value,1,1,87.23,37.47,24.38,34.29,57.95,89.32
228,2342,579.46,1,16,3,1,1,5,Mid-value,1,1,352.08000000000004,10.12,14.510000000000002,136.0,6.5,42.269999999999996
229,685,555.3600000000001,0,19,3,1,1,5,Mid-value,1,0,213.84999999999994,5.5600000000000005,42.46000000000001,,128.98000000000002,104.74999999999999
230,1668,291.82000000000005,1,11,3,1,1,5,Mid-value,0,0,138.29,4.59,11.74,13.61,69.16,4.99
231,269,317.54,0,12,3,1,1,5,Mid-value,0,0,126.79000000000002,,18.95,,50.89,71.38
232,817,482.4299999999999,0,18,3,1,1,5,Mid-value,1,0,333.16999999999973,12.98,55.94,,10.97,18.400000000000002
233,2183,385.8700000000001,0,18,3,1,1,5,Mid-value,1,0,146.26999999999998,7.18,37.21,55.739999999999995,69.00000000000001,22.69
234,2084,418.5099999999999,1,15,3,1,1,5,Mid-value,1,1,142.19999999999996,,15.930000000000001,,24.75,27.12
235,582,562.1400000000003,1,12,3,1,1,5,Mid-value,1,0,240.06000000000003,22.419999999999998,68.02,18.52,63.250000000000014,15.72
236,1588,270.1300000000002,0,10,3,1,1,5,Mid-value,1,0,88.59000000000003,8.24,42.690000000000005,20.54,44.31000000000001,26.290000000000003
237,79,298.2899999999999,0,10,3,1,1,5,Mid-value,1,1,135.80999999999997,21.660000000000004,12.85,,64.90000000000002,
238,230,449.6500000000001,0,21,3,1,1,5,Mid-value,1,0,232.18000000000004,,34.37,22.0,47.7,66.12
239,2057,290.48,3,11,3,1,1,5,Mid-value,0,0,106.53999999999999,5.53,6.01,126.39,19.04,10.01
240,675,420.5199999999999,1,20,3,1,1,5,Mid-value,0,0,182.07,,16.59,126.0,0.5,31.88
241,2053,336.61,0,17,3,1,1,5,Mid-value,1,0,233.15999999999997,,16.88,,32.31,21.43
242,430,520.9600000000002,1,17,3,1,1,5,Mid-value,0,0,231.39999999999986,58.239999999999995,1.9499999999999997,,187.38000000000002,
243,438,532.78,1,10,3,1,1,5,Mid-value,1,1,353.74,,61.30000000000001,,65.91,10.82
244,2154,299.86000000000007,3,16,3,1,1,5,Mid-value,1,0,171.63,,50.24000000000001,,36.18,3.06
245,377,288.65999999999997,2,10,3,1,1,5,Mid-value,1,0,174.79,15.370000000000001,45.34,,,47.169999999999995
246,1735,515.2800000000001,5,14,3,1,1,5,Mid-value,1,0,290.0300000000001,24.9,24.580000000000002,,99.38999999999999,26.34
247,901,423.0899999999998,4,10,3,1,1,5,Mid-value,0,0,223.01999999999998,42.779999999999994,12.17,,,72.00999999999999
248,1881,265.17999999999995,5,10,3,1,1,5,Mid-value,1,0,68.64000000000001,11.610000000000001,10.549999999999999,147.32,15.72,1.85
249,1470,293.63,0,19,3,1,1,5,Mid-value,1,0,149.87999999999997,12.45,2.8200000000000003,42.75,67.97,
250,2498,315.6300000000002,0,22,3,1,1,5,Mid-value,1,0,220.57999999999998,10.98,17.77,,43.739999999999995,
251,2171,481.49000000000007,5,12,3,1,1,5,Mid-value,1,0,292.7999999999999,5.3100000000000005,10.739999999999998,,120.72999999999999,
252,2269,287.07,2,22,3,1,1,5,Mid-value,1,0,126.61,,45.190000000000005,22.5,4.39,60.230000000000004
253,790,576.4400000000005,1,12,3,1,1,5,Mid-value,1,0,348.00000000000017,6.07,9.23,,146.80999999999997,
254,876,450.6399999999999,0,13,3,1,1,5,Mid-value,0,0,227.78999999999994,11.25,14.68,101.75,18.75,33.480000000000004
255,1473,586.2900000000005,0,19,3,1,1,5,Mid-value,0,0,292.4599999999999,22.5,90.61,,90.53000000000004,7.99
256,2235,524.8399999999999,1,13,3,1,1,5,Mid-value,0,0,85.6,11.59,18.36,,55.42,28.14
257,2199,290.08000000000004,5,10,3,1,1,5,Mid-value,1,1,191.68999999999988,1.88,22.720000000000002,42.260000000000005,5.48,
258,1053,438.80000000000007,2,10,3,1,1,5,Mid-value,1,0,180.36,73.17000000000002,66.39,,15.94,18.84
259,1732,385.5500000000002,0,16,3,1,1,5,Mid-value,1,0,214.97999999999996,22.990000000000002,28.790000000000003,,29.669999999999998,23.75
260,1188,466.61000000000024,0,22,3,1,1,5,Mid-value,0,0,348.22000000000025,,14.770000000000001,,44.63,4.55
261,959,341.7500000000001,1,14,3,1,1,5,Mid-value,0,0,215.01999999999995,7.890000000000001,24.330000000000002,54.91,20.51,6.87
262,1987,351.2300000000001,4,11,3,1,1,5,Mid-value,1,0,203.54000000000005,15.04,11.38,,39.660000000000004,52.599999999999994
263,1484,298.61000000000007,1,13,3,1,1,5,Mid-value,1,0,162.21,2.1,56.00000000000001,,24.930000000000003,20.62
264,396,302.08,1,12,3,1,1,5,Mid-value,0,0,170.02,3.79,27.78,,23.479999999999997,26.01
265,527,358.4800000000002,0,13,3,1,1,5,Mid-value,1,0,246.4,28.6,2.0,,72.42999999999999,3.09
266,975,450.28000000000003,3,18,3,1,1,5,Mid-value,1,0,164.29,4.99,33.64000000000001,,35.10000000000001,31.410000000000004
267,2426,265.05999999999995,2,14,3,1,1,5,Mid-value,1,0,163.27,,4.99,53.5,4.96,13.34
268,1924,456.2799999999999,0,16,3,1,1,5,Mid-value,1,0,327.55999999999995,12.32,13.47,15.0,38.46,20.630000000000003
269,2055,301.1300000000001,2,19,3,1,1,5,Mid-value,1,0,220.88999999999996,3.49,15.01,,28.28,
270,2326,352.31,2,10,3,1,1,5,Mid-value,0,0,229.35999999999999,10.14,5.07,38.5,1.99,28.02
271,2030,277.56999999999994,0,11,3,1,1,5,Mid-value,0,0,132.95000000000002,38.230000000000004,22.650000000000006,,28.05,27.42
272,633,528.2,1,16,3,1,1,5,Mid-value,1,0,222.20999999999998,11.97,17.88,42.0,93.39,51.68
273,1563,569.3800000000002,0,11,3,1,1,5,Mid-value,1,0,388.54,23.700000000000003,93.44000000000003,,20.740000000000002,18.380000000000003
274,2289,346.78000000000003,3,11,3,1,1,5,Mid-value,1,0,92.81,17.299999999999997,11.99,,197.17000000000002,
275,2372,445.7500000000002,1,15,3,1,1,5,Mid-value,0,0,197.22999999999996,7.16,14.45,,169.35000000000002,6.14
276,1505,343.03000000000003,0,11,3,1,1,5,Mid-value,1,1,208.57999999999993,32.709999999999994,19.14,,50.11000000000001,15.120000000000001
277,1451,568.1000000000004,1,18,3,1,1,5,Mid-value,1,1,349.5799999999999,,24.720000000000002,55.010000000000005,37.870000000000005,27.129999999999995
278,663,294.5299999999999,0,10,3,1,1,5,Mid-value,1,0,165.01999999999992,,15.23,27.01,60.7,10.32
279,2432,266.96000000000004,1,22,3,1,1,5,Mid-value,1,0,136.63000000000002,9.110000000000001,,,82.60000000000001,3.95
280,1005,260.47999999999996,3,20,3,1,1,5,Mid-value,1,0,127.85000000000001,,20.96,,37.35,51.410000000000004
281,303,453.8800000000001,0,18,3,1,1,5,Mid-value,1,0,214.05999999999992,21.04,36.980000000000004,27.52,39.42,47.87
282,1759,421.36999999999995,0,10,3,1,1,5,Mid-value,1,0,291.27,,,65.0,11.77,21.169999999999998
283,1103,393.73,1,19,3,1,1,5,Mid-value,1,0,208.93999999999994,5.99,0.88,73.95,82.19999999999999,
284,949,547.6,0,10,3,1,1,5,Mid-value,1,0,307.38,,32.64000000000001,42.0,76.3,55.4
285,2149,312.73,0,11,3,1,1,5,Mid-value,0,0,68.88000000000001,,19.29,,93.41,25.259999999999998
286,2172,423.2600000000003,2,17,3,1,1,5,Mid-value,0,0,303.54000000000013,,39.59000000000001,,24.82,
287,164,558.3500000000005,1,20,3,1,1,5,Mid-value,1,1,355.42999999999995,12.309999999999999,5.34,,133.53,3.92
288,2361,382.5900000000002,1,11,3,1,1,5,Mid-value,1,0,299.6,,2.49,,26.85,35.88
289,1271,506.2300000000002,0,16,3,1,1,5,Mid-value,1,0,322.78000000000003,5.23,94.41999999999999,,12.26,47.13
290,485,497.9500000000001,6,13,3,1,1,5,Mid-value,0,0,227.25999999999988,,19.129999999999995,78.0,33.11,36.69
291,1850,569.8000000000002,5,20,3,1,1,5,Mid-value,1,1,221.66999999999993,14.360000000000001,83.89,124.67,51.300000000000004,13.080000000000002
292,1394,367.61,4,13,3,1,1,5,Mid-value,1,1,183.52999999999997,49.540000000000006,56.26000000000001,,24.919999999999995,17.53
293,6,406.0699999999998,1,22,3,1,1,5,Mid-value,1,0,167.06000000000006,4.99,111.09000000000002,,57.17,57.76999999999999
294,732,530.69,0,12,3,1,1,5,Mid-value,1,0,321.76000000000005,,74.18,59.75,5.48,
295,764,355.97,3,15,3,1,1,5,Mid-value,0,0,159.98999999999995,7.11,17.6,54.480000000000004,24.23,50.03
296,540,553.8200000000004,0,13,3,1,1,5,Mid-value,0,0,286.18999999999994,3.0,99.53999999999999,20.17,47.410000000000004,22.35
297,1077,495.03000000000003,1,10,3,1,1,5,Mid-value,0,0,279.83000000000004,,12.350000000000001,107.03,27.83,23.37
298,480,375.94,12,10,2,1,1,4,Mid-value,0,0,169.50999999999996,,35.830000000000005,91.4,40.160000000000004,16.009999999999998
299,1284,397.69999999999993,8,19,2,1,1,4,Mid-value,0,0,180.61,6.74,23.809999999999995,,50.239999999999995,54.02000000000001
300,52,489.60000000000025,12,10,2,1,1,4,Mid-value,0,0,297.58000000000004,10.0,86.96000000000001,42.73,20.64,
301,1390,414.2799999999999,7,15,2,1,1,4,Mid-value,1,0,266.41,15.51,6.52,,12.7,53.099999999999994
302,1001,590.0699999999999,9,13,2,1,1,4,Mid-value,1,0,401.6400000000001,1.99,7.300000000000001,,110.77000000000002,22.439999999999998
303,1710,484.40000000000003,14,15,2,1,1,4,Mid-value,1,0,263.89000000000004,33.24,75.7,17.66,23.2,25.650000000000002
304,2112,565.4200000000002,7,16,2,1,1,4,Mid-value,1,1,257.26999999999987,,57.379999999999995,77.01,57.1,90.68
305,2340,313.45000000000016,10,19,2,1,1,4,Mid-value,0,0,105.49000000000001,,7.879999999999999,53.01,107.75999999999999,10.55
306,669,555.7,12,11,2,1,1,4,Mid-value,1,0,291.87000000000006,20.87,51.919999999999995,34.0,96.25,6.99
307,1132,376.2500000000001,7,10,2,1,1,4,Mid-value,0,0,170.83999999999992,8.15,14.120000000000001,,17.82,90.47999999999999
308,583,319.00000000000006,14,19,2,1,1,4,Mid-value,1,0,192.36000000000004,9.9,3.44,,40.190000000000005,14.68
309,2161,464.5100000000002,7,10,2,1,1,4,Mid-value,0,0,257.4999999999999,20.11,28.060000000000002,32.0,76.79999999999998,22.160000000000004
310,413,309.15000000000003,7,17,2,1,1,4,Mid-value,1,1,143.05999999999997,34.260000000000005,22.660000000000004,48.28,56.71000000000001,
311,597,551.2400000000004,14,11,2,1,1,4,Mid-value,0,0,324.63000000000005,3.99,42.25,,24.669999999999998,26.770000000000003
312,923,326.94,7,10,2,1,1,4,Mid-value,0,0,96.35999999999999,,4.8100000000000005,111.0,6.83,48.269999999999996
313,709,440.8600000000003,8,17,2,1,1,4,Mid-value,1,0,160.32,,26.919999999999998,,147.76999999999998,59.28999999999999
314,165,258.53,11,18,2,1,1,4,Mid-value,1,0,83.25999999999999,,14.49,96.97999999999999,15.959999999999999,24.08
315,933,404.1600000000002,11,14,2,1,1,4,Mid-value,0,0,212.01000000000002,4.79,11.52,20.0,26.790000000000003,81.88999999999999
316,542,318.59000000000003,8,13,2,1,1,4,Mid-value,1,0,177.59,,8.0,60.0,21.45,21.6
317,393,466.41,14,14,2,1,1,4,Mid-value,1,0,254.86999999999995,,6.46,,77.04,43.43
318,2488,499.0200000000005,12,13,2,1,1,4,Mid-value,1,1,220.32000000000002,17.71,17.73,98.46,91.12,31.12
319,1190,280.56,8,16,2,1,1,4,Mid-value,1,0,120.75999999999999,,1.92,60.01,29.28,20.38
320,110,282.87999999999994,7,16,2,1,1,4,Mid-value,1,0,124.08000000000003,12.78,35.39,20.0,37.29,11.209999999999999
321,944,336.86,8,12,2,1,1,4,Mid-value,1,0,115.13999999999997,23.96,54.710000000000015,88.52,25.529999999999998,
322,1187,400.1700000000003,11,15,2,1,1,4,Mid-value,1,0,221.29000000000005,18.72,4.75,,74.1,17.55
323,1719,346.8500000000002,9,17,2,1,1,4,Mid-value,0,0,214.55000000000004,1.65,3.58,,44.480000000000004,8.43
324,383,538.8900000000002,9,17,2,1,1,4,Mid-value,0,0,247.93999999999988,6.08,82.62,101.35999999999999,25.71,26.17
325,2140,299.9400000000001,12,11,2,1,1,4,Mid-value,0,0,117.0,,73.28999999999999,23.24,31.12,6.87
326,844,514.5800000000002,9,16,2,1,1,4,Mid-value,1,0,303.07000000000005,27.25,38.47000000000001,,66.85,17.64
327,1949,412.15000000000003,7,10,2,1,1,4,Mid-value,1,0,268.76000000000005,,14.71,,39.91,53.96
328,2447,505.7400000000002,7,13,2,1,1,4,Mid-value,1,0,179.49999999999997,12.26,41.24000000000001,,178.2900000000001,18.1
329,2077,281.28,14,10,2,1,1,4,Mid-value,0,0,94.23999999999997,6.98,27.959999999999994,21.05,51.3,41.6
330,1659,425.44000000000005,10,19,2,1,1,4,Mid-value,1,0,245.60000000000002,23.28,94.71,,12.69,26.21
331,2158,374.88000000000005,11,11,2,1,1,4,Mid-value,1,1,181.77,,13.020000000000001,65.55,50.290000000000006,
332,608,518.7200000000003,8,17,2,1,1,4,Mid-value,1,0,283.70000000000005,,13.280000000000001,,165.02,9.45
333,2366,295.79,12,10,2,1,1,4,Mid-value,1,0,151.15000000000003,,7.74,78.0,40.78999999999999,7.83
334,1159,318.8500000000002,16,15,2,1,1,4,Mid-value,0,0,157.54999999999993,7.5,39.71,,28.04,
335,1073,306.68999999999994,8,12,2,1,1,4,Mid-value,1,0,226.29999999999993,2.49,7.6,,17.240000000000002,26.59
336,660,481.58,10,15,2,1,1,4,Mid-value,1,0,304.26,5.99,6.950000000000001,,78.58,22.939999999999998
337,1078,332.54000000000013,10,13,2,1,1,4,Mid-value,1,0,126.22999999999999,7.140000000000001,47.56000000000001,98.41000000000001,47.42000000000001,
338,638,598.23,8,14,2,1,1,4,Mid-value,1,0,331.96999999999986,36.14,61.22000000000001,66.73,17.42,32.489999999999995
339,1352,477.87000000000035,8,11,2,1,1,4,Mid-value,1,0,257.11,3.99,59.730000000000004,39.55,47.470000000000006,26.660000000000004
340,1594,332.98000000000013,13,18,2,1,1,4,Mid-value,0,0,151.63999999999996,5.77,10.43,88.0,38.68000000000001,32.67
341,2095,350.75999999999993,23,19,1,1,1,3,Low-value,1,0,135.41999999999996,12.15,1.79,20.0,146.15000000000003,6.42
342,591,290.9400000000001,22,10,1,1,1,3,Low-value,0,0,125.53000000000004,5.99,15.55,,75.39,22.46
343,818,575.0800000000002,25,14,1,1,1,3,Low-value,0,0,257.4599999999999,19.93,31.540000000000006,75.01,37.150000000000006,15.010000000000002
344,1130,453.98000000000013,0,24,3,2,1,6,Mid-value,1,1,259.16,17.66,43.220000000000006,,51.379999999999995,49.989999999999995
345,432,302.0700000000001,1,29,3,2,1,6,Mid-value,0,0,147.90000000000006,28.950000000000003,7.470000000000001,,9.47,28.259999999999998
346,68,321.6800000000003,0,41,3,2,1,6,Mid-value,1,0,191.88999999999996,9.620000000000001,10.91,42.52,48.029999999999994,6.25
347,287,362.33000000000027,1,30,3,2,1,6,Mid-value,1,0,191.17000000000007,4.08,8.79,41.65,32.62,27.94
348,467,588.1200000000003,4,25,3,2,1,6,Mid-value,1,0,334.5800000000001,,41.64,,139.39999999999998,9.09
349,1917,600.5600000000002,0,25,3,2,1,6,Mid-value,1,0,311.6099999999999,9.030000000000001,19.320000000000004,,219.04000000000005,5.09
350,805,532.94,0,31,3,2,1,6,Mid-value,1,1,188.38000000000002,17.32,26.419999999999998,30.009999999999998,241.33,24.020000000000003
351,1128,503.07000000000005,4,28,3,2,1,6,Mid-value,1,0,211.51999999999995,53.529999999999994,18.310000000000002,,105.69,0.0
352,1856,448.93999999999977,3,36,3,2,1,6,Mid-value,1,1,301.5000000000001,3.25,13.61,,74.6,37.56999999999999
353,1131,522.1100000000001,0,23,3,2,1,6,Mid-value,0,0,259.1300000000001,19.92,20.200000000000003,,170.59000000000006,9.370000000000001
354,200,486.00000000000057,3,25,3,2,1,6,Mid-value,0,0,286.08000000000004,,13.05,,130.17999999999998,5.37
355,511,466.19000000000034,1,36,3,2,1,6,Mid-value,1,0,182.50999999999988,,,180.0,44.71999999999999,35.53
356,710,361.95999999999987,0,29,3,2,1,6,Mid-value,1,0,222.29999999999998,8.49,0.9,27.0,72.19,8.98
357,178,571.4200000000002,2,31,3,2,1,6,Mid-value,0,0,195.65,21.97,2.59,,333.24,
358,131,551.7700000000001,0,23,3,2,1,6,Mid-value,1,0,296.28999999999996,,30.11,,134.74999999999997,58.38
359,2240,444.81999999999994,1,25,3,2,1,6,Mid-value,1,1,249.92999999999995,,33.1,,50.28,37.54
360,1936,426.25000000000006,1,33,3,2,1,6,Mid-value,1,0,217.41000000000003,50.35000000000001,6.279999999999999,40.0,39.5,35.97
361,567,450.17,2,26,3,2,1,6,Mid-value,0,0,261.43999999999994,18.950000000000003,16.27,,46.080000000000005,61.629999999999995
362,654,382.65000000000026,1,24,3,2,1,6,Mid-value,0,0,219.28000000000006,7.44,11.76,,18.18,6.99
363,863,451.88000000000005,2,24,3,2,1,6,Mid-value,0,0,119.06000000000002,2.5,4.98,82.8,135.66,53.650000000000006
364,307,322.8700000000002,0,40,3,2,1,6,Mid-value,1,1,168.70000000000005,15.46,5.15,23.47,69.64,8.9
365,1042,574.56,0,33,3,2,1,6,Mid-value,0,0,281.68,3.39,25.560000000000002,118.53,64.45,20.89
366,386,257.90000000000003,0,25,3,2,1,6,Mid-value,1,0,208.55,2.11,3.84,,18.18,9.25
367,2244,387.17000000000013,0,24,3,2,1,6,Mid-value,1,0,179.60999999999999,,3.52,,175.63,26.63
368,1261,465.1200000000003,0,25,3,2,1,6,Mid-value,1,0,177.17999999999995,19.759999999999998,13.270000000000001,21.82,169.26000000000002,
369,1206,460.44999999999993,0,23,3,2,1,6,Mid-value,1,0,245.76999999999998,24.930000000000003,11.540000000000001,,86.94,38.08
370,1580,299.64999999999986,0,35,3,2,1,6,Mid-value,0,0,196.45999999999998,3.9899999999999998,6.140000000000001,,32.87,32.48
371,906,397.9000000000001,2,23,3,2,1,6,Mid-value,0,0,203.70000000000002,,11.990000000000002,,9.85,29.379999999999995
372,1452,307.61000000000024,2,39,3,2,1,6,Mid-value,1,0,148.68,,1.97,,72.04,10.54
373,1338,334.57999999999953,0,41,3,2,1,6,Mid-value,0,0,218.6600000000002,,5.960000000000001,46.0,13.89,17.950000000000003
374,91,405.34000000000026,0,27,3,2,1,6,Mid-value,1,0,206.02999999999997,14.76,8.63,122.77,10.42,7.15
375,955,426.62,4,28,3,2,1,6,Mid-value,0,0,285.2100000000001,,13.62,14.0,70.53999999999999,19.66
376,1328,411.66999999999996,2,25,3,2,1,6,Mid-value,0,0,176.91000000000005,11.540000000000001,25.240000000000002,,101.08999999999997,55.78
377,2170,562.2300000000001,0,27,3,2,1,6,Mid-value,1,0,110.49000000000001,,6.07,109.99000000000001,233.99000000000007,12.13
378,1419,453.6100000000003,0,30,3,2,1,6,Mid-value,1,1,348.40000000000003,8.66,10.65,,31.63,42.29
379,2137,267.91,0,23,3,2,1,6,Mid-value,0,0,98.57000000000001,18.47,20.289999999999996,75.02,6.63,29.97
380,1045,408.51000000000016,0,28,3,2,1,6,Mid-value,1,0,228.79000000000008,10.530000000000001,24.11,113.00999999999999,9.28,
381,1366,596.2200000000003,0,40,3,2,1,6,Mid-value,1,0,275.96000000000015,29.889999999999997,20.29,64.0,183.54000000000002,
382,1792,572.9699999999999,2,26,3,2,1,6,Mid-value,0,0,200.11999999999998,3.99,5.48,10.0,302.01000000000005,5.98
383,493,494.1300000000001,0,31,3,2,1,6,Mid-value,1,0,290.94000000000005,,11.27,96.07999999999998,22.39,2.99
384,2270,368.04999999999995,0,25,3,2,1,6,Mid-value,1,0,256.15999999999997,13.19,16.330000000000002,,13.840000000000002,23.97
385,442,353.25000000000017,0,46,3,2,1,6,Mid-value,0,0,87.32999999999998,1.5,7.93,75.3,79.74000000000001,33.61
386,1358,549.0300000000003,1,29,3,2,1,6,Mid-value,0,0,313.96,12.78,27.7,,101.88999999999999,15.12
387,1158,438.62000000000006,0,31,3,2,1,6,Mid-value,1,0,196.33000000000004,5.47,11.959999999999999,94.00999999999999,58.78,46.38999999999999
388,290,602.2999999999997,0,28,3,2,1,6,Mid-value,1,0,404.2299999999998,13.719999999999999,12.600000000000001,,81.83999999999999,48.97
389,1004,429.10000000000014,2,37,3,2,1,6,Mid-value,1,0,242.63000000000002,,2.0,174.5,2.98,
390,1306,282.46000000000004,1,24,3,2,1,6,Mid-value,1,0,159.19000000000005,11.98,3.4800000000000004,,44.99,35.96
391,942,563.8700000000003,6,29,3,2,1,6,Mid-value,1,0,298.3200000000002,13.46,6.71,44.66,120.82999999999996,23.89
392,2440,588.5,0,28,3,2,1,6,Mid-value,0,0,260.97,7.29,1.76,158.56,32.05,73.99000000000001
393,36,589.5000000000003,0,26,3,2,1,6,Mid-value,0,0,364.34000000000003,,46.67,,77.01,14.8
394,1481,517.9700000000005,6,24,3,2,1,6,Mid-value,1,0,314.53,36.01,28.62,,63.400000000000006,28.400000000000006
395,972,447.2200000000003,2,33,3,2,1,6,Mid-value,1,0,113.68999999999997,3.99,2.29,161.66000000000003,144.35,
396,263,494.9000000000005,2,37,3,2,1,6,Mid-value,1,0,254.1799999999999,22.21,54.02,,10.38,55.36
397,1810,510.2600000000002,0,30,3,2,1,6,Mid-value,1,0,312.4900000000001,27.6,3.88,100.59,45.61,5.98
398,916,544.8800000000002,5,28,3,2,1,6,Mid-value,1,0,355.0700000000001,9.22,23.630000000000003,35.870000000000005,67.85000000000001,20.89
399,1879,488.87000000000023,0,25,3,2,1,6,Mid-value,1,0,340.29999999999995,79.80000000000003,4.199999999999999,,51.37,
400,1631,585.8699999999998,2,27,3,2,1,6,Mid-value,1,0,419.00000000000006,11.04,9.89,,42.25,59.07000000000001
401,661,602.99,1,42,3,2,1,6,Mid-value,1,0,311.2200000000001,4.5,3.64,,223.60999999999996,51.050000000000004
402,882,378.8899999999999,0,31,3,2,1,6,Mid-value,1,0,228.46,54.11,7.87,,42.57000000000001,12.26
403,1434,495.59000000000043,0,26,3,2,1,6,Mid-value,1,0,271.8299999999999,18.89,18.240000000000002,,68.36,14.0
404,2238,501.2000000000005,1,26,3,2,1,6,Mid-value,1,0,372.18000000000035,,9.040000000000001,,23.82,
405,1982,548.6300000000001,2,23,3,2,1,6,Mid-value,0,0,218.28000000000011,,80.33,,26.15,3.08
406,2438,401.0300000000001,3,28,3,2,1,6,Mid-value,1,0,195.7900000000001,3.99,30.07,27.6,36.06,13.08
407,1703,603.0400000000001,0,33,3,2,1,6,Mid-value,1,0,359.4600000000001,8.76,19.96,,127.42000000000012,17.43
408,1623,497.1199999999999,0,26,3,2,1,6,Mid-value,0,0,242.57999999999993,6.66,22.57,96.0,13.209999999999999,54.480000000000004
409,2337,484.7300000000001,1,27,3,2,1,6,Mid-value,0,0,203.14999999999995,2.4,61.76000000000002,,108.67999999999996,74.37
410,1748,595.2200000000004,0,31,3,2,1,6,Mid-value,0,0,322.98999999999984,28.44,10.23,50.8,92.89000000000003,45.34
